split,regime,task,seed,episodes,success_rate,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,ablation,interpretation
combined_stress,occlusion_shift,mobile_pick_reapproach,1,84,0.714286,0.635601,0.096989,0.116320,0.037016,0.224050,0.062850,full_servo_foundation_arbiter,all components
combined_stress,occlusion_shift,mobile_pick_reapproach,2,84,0.678571,0.636465,0.097649,0.116783,0.038235,0.224851,0.063296,full_servo_foundation_arbiter,all components
combined_stress,occlusion_shift,mobile_pick_reapproach,3,84,0.678571,0.637329,0.098309,0.117245,0.038740,0.225295,0.063743,full_servo_foundation_arbiter,all components
combined_stress,occlusion_shift,mobile_pick_reapproach,4,84,0.630952,0.638193,0.086963,0.117227,0.039337,0.226215,0.063997,full_servo_foundation_arbiter,all components
combined_stress,occlusion_shift,mobile_pick_reapproach,5,84,0.642857,0.639057,0.087623,0.117690,0.039604,0.226540,0.064444,full_servo_foundation_arbiter,all components
combined_stress,occlusion_shift,mobile_pick_reapproach,6,84,0.750000,0.639921,0.088283,0.118152,0.037966,0.225912,0.064890,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,0,84,0.666667,0.625209,0.095336,0.135953,0.035958,0.223396,0.068669,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,1,84,0.738095,0.626089,0.096008,0.136424,0.035044,0.223134,0.069124,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,2,84,0.750000,0.626969,0.096680,0.136895,0.035319,0.223467,0.069579,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,3,84,0.714286,0.627849,0.097352,0.129362,0.036227,0.224276,0.070033,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,4,84,0.702381,0.628729,0.098024,0.129833,0.036979,0.224847,0.070488,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,5,84,0.714286,0.629609,0.098696,0.130304,0.037255,0.225180,0.070943,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,6,84,0.750000,0.630489,0.099368,0.130775,0.037055,0.225275,0.063394,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,visual_grasp_centering,0,84,0.726190,0.624526,0.094758,0.104075,0.033252,0.222559,0.068008,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,visual_grasp_centering,1,84,0.714286,0.625406,0.095430,0.104546,0.034004,0.223130,0.068463,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,visual_grasp_centering,2,84,0.678571,0.626286,0.096102,0.105017,0.035232,0.223939,0.068918,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,visual_grasp_centering,3,84,0.714286,0.627166,0.096774,0.105488,0.035032,0.224034,0.069372,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,visual_grasp_centering,4,84,0.714286,0.628046,0.097446,0.097955,0.035226,0.224486,0.069827,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,visual_grasp_centering,5,84,0.738095,0.628926,0.098118,0.098426,0.035263,0.224700,0.070282,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,visual_grasp_centering,6,84,0.702381,0.629806,0.098790,0.098896,0.036492,0.225509,0.070737,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,drawer_handle_alignment,0,84,0.702381,0.622658,0.094481,0.127800,0.034362,0.222888,0.067617,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,drawer_handle_alignment,1,84,0.571429,0.623546,0.095159,0.128275,0.037500,0.224653,0.068076,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,drawer_handle_alignment,2,84,0.619048,0.624434,0.095837,0.128750,0.037066,0.224633,0.068535,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,drawer_handle_alignment,3,84,0.726190,0.625322,0.096515,0.129225,0.035441,0.224018,0.068994,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,drawer_handle_alignment,4,84,0.750000,0.626210,0.097193,0.129700,0.035483,0.224235,0.069453,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,drawer_handle_alignment,5,84,0.702381,0.627098,0.097871,0.122171,0.036634,0.225168,0.069911,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,drawer_handle_alignment,6,84,0.690476,0.627986,0.098549,0.122646,0.037391,0.225743,0.070370,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,cable_tip_alignment,0,84,0.547619,0.621968,0.089528,0.140368,0.042093,0.227461,0.066061,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,cable_tip_alignment,1,84,0.571429,0.622824,0.090182,0.140827,0.042117,0.227663,0.066503,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,cable_tip_alignment,2,84,0.738095,0.623680,0.090836,0.141285,0.039284,0.226436,0.066946,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,cable_tip_alignment,3,84,0.642857,0.624536,0.091490,0.141743,0.041689,0.227828,0.067388,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,cable_tip_alignment,4,84,0.714286,0.625392,0.092144,0.142201,0.040760,0.227554,0.067831,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,cable_tip_alignment,5,84,0.690476,0.626248,0.092798,0.142659,0.033733,0.228232,0.068273,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,cable_tip_alignment,6,84,0.642857,0.627104,0.093452,0.143117,0.035185,0.229148,0.068716,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,mobile_pick_reapproach,0,84,0.761905,0.623410,0.093669,0.121619,0.032352,0.221315,0.067483,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,mobile_pick_reapproach,1,84,0.761905,0.624290,0.094341,0.122090,0.032865,0.221767,0.067938,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,mobile_pick_reapproach,2,84,0.857143,0.625170,0.095013,0.122561,0.031475,0.221267,0.068393,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,mobile_pick_reapproach,3,84,0.666667,0.626050,0.095685,0.123032,0.035798,0.223624,0.068848,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,mobile_pick_reapproach,4,84,0.773810,0.626930,0.096357,0.123503,0.034169,0.223004,0.069302,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,mobile_pick_reapproach,5,84,0.654762,0.627810,0.097029,0.123974,0.037064,0.224647,0.069757,full_servo_foundation_arbiter,all components
combined_stress,jacobian_mismatch,mobile_pick_reapproach,6,84,0.797619,0.628690,0.097701,0.116441,0.034400,0.223670,0.070212,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,0,84,0.559524,0.619016,0.107080,0.137566,0.042460,0.227371,0.068511,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,1,84,0.583333,0.620000,0.095824,0.137612,0.041698,0.227637,0.068827,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,2,84,0.785714,0.620984,0.096574,0.138138,0.038223,0.226117,0.069335,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,3,84,0.666667,0.621968,0.097324,0.138664,0.041178,0.227812,0.069843,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,4,84,0.750000,0.622952,0.098074,0.139190,0.040085,0.227483,0.070351,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,5,84,0.726190,0.623936,0.098824,0.139716,0.033131,0.228225,0.070859,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,6,84,0.666667,0.624920,0.099574,0.140242,0.034895,0.229324,0.071367,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,0,84,0.797619,0.622909,0.097928,0.107633,0.037948,0.227037,0.070000,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,1,84,0.797619,0.623893,0.098678,0.108159,0.030517,0.227541,0.070508,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,2,84,0.678571,0.624877,0.099428,0.108685,0.033472,0.229235,0.071016,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,3,84,0.666667,0.625861,0.100178,0.109211,0.034284,0.229858,0.071524,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,4,84,0.690476,0.626845,0.100928,0.101733,0.034061,0.222120,0.072032,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,5,84,0.702381,0.627829,0.101678,0.102259,0.034396,0.222505,0.072540,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,6,84,0.678571,0.628813,0.102428,0.102785,0.035446,0.223247,0.073048,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,0,84,0.583333,0.627696,0.102643,0.126881,0.038362,0.224594,0.073017,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,1,84,0.630952,0.628688,0.103399,0.127412,0.037987,0.224626,0.065525,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,2,84,0.678571,0.629680,0.104155,0.127942,0.037613,0.224658,0.066038,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,3,84,0.773810,0.630672,0.104911,0.128472,0.036286,0.224213,0.066550,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,4,84,0.726190,0.631664,0.105667,0.129002,0.037817,0.225198,0.067062,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,5,84,0.690476,0.616648,0.106423,0.129532,0.039109,0.226063,0.067574,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,6,84,0.666667,0.617640,0.107179,0.130063,0.040164,0.226809,0.068086,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,0,84,0.702381,0.630415,0.100247,0.141256,0.034568,0.228133,0.073206,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,1,84,0.642857,0.615367,0.100979,0.141770,0.036318,0.229220,0.065698,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,2,84,0.690476,0.616327,0.101711,0.142283,0.035926,0.229236,0.066193,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,3,84,0.642857,0.617287,0.102443,0.142796,0.037438,0.230204,0.066689,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,4,84,0.642857,0.618247,0.103175,0.143310,0.037997,0.230696,0.067185,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,5,84,0.654762,0.619207,0.103907,0.143823,0.038319,0.223065,0.067681,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,6,84,0.619048,0.620167,0.104639,0.144336,0.039593,0.223914,0.068176,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,0,84,0.595238,0.617216,0.105414,0.123232,0.040044,0.225886,0.067325,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,1,84,0.666667,0.618200,0.106164,0.123758,0.039188,0.225676,0.067833,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,2,84,0.690476,0.619184,0.106914,0.124284,0.039286,0.225942,0.068341,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,3,84,0.750000,0.620168,0.095658,0.124330,0.037809,0.225850,0.068657,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,4,84,0.642857,0.621152,0.096408,0.124856,0.040526,0.227426,0.069165,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,5,84,0.642857,0.622136,0.097158,0.125382,0.041099,0.227930,0.069673,full_servo_foundation_arbiter,all components
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,6,84,0.690476,0.623120,0.097908,0.125908,0.040720,0.227958,0.070181,full_servo_foundation_arbiter,all components
combined_stress,nominal_view,eye_in_hand_peg_insert,0,84,0.607143,0.574455,0.159894,0.150237,0.063091,0.215943,0.062084,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,eye_in_hand_peg_insert,1,84,0.654762,0.575239,0.160494,0.150657,0.062598,0.215871,0.062490,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,eye_in_hand_peg_insert,2,84,0.690476,0.576023,0.161094,0.151077,0.062342,0.207914,0.062896,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,eye_in_hand_peg_insert,3,84,0.654762,0.576807,0.161694,0.151497,0.063515,0.208675,0.063301,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,eye_in_hand_peg_insert,4,84,0.619048,0.577591,0.162294,0.151917,0.064688,0.209436,0.063707,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,eye_in_hand_peg_insert,5,84,0.654762,0.578375,0.162894,0.152337,0.064433,0.209483,0.064112,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,eye_in_hand_peg_insert,6,84,0.678571,0.579159,0.151488,0.152276,0.063556,0.209649,0.064326,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,visual_grasp_centering,0,84,0.726190,0.569548,0.155908,0.116110,0.056754,0.212399,0.059257,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,visual_grasp_centering,1,84,0.583333,0.570332,0.156508,0.116530,0.060070,0.214231,0.059662,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,visual_grasp_centering,2,84,0.678571,0.571116,0.157108,0.116950,0.058624,0.213683,0.060068,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,visual_grasp_centering,3,84,0.726190,0.571900,0.157708,0.117370,0.058131,0.213611,0.060474,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,visual_grasp_centering,4,84,0.738095,0.572684,0.158308,0.117790,0.058351,0.213896,0.060879,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,visual_grasp_centering,5,84,0.678571,0.573468,0.158908,0.118210,0.060001,0.214895,0.061285,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,visual_grasp_centering,6,84,0.630952,0.574252,0.159508,0.118630,0.061412,0.215775,0.061690,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,drawer_handle_alignment,0,84,0.523810,0.577543,0.151167,0.144588,0.066245,0.211441,0.063726,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,drawer_handle_alignment,1,84,0.666667,0.578335,0.151773,0.145012,0.063851,0.210421,0.064136,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,drawer_handle_alignment,2,84,0.702381,0.579127,0.152379,0.137432,0.063280,0.210472,0.064546,minus_stability_margin,no servo stability margin
combined_stress,nominal_view,drawer_handle_alignment,3,84,0.678571,0.563911,0.152985,0.137857,0.064220,0.211118,0.064956,minus_stability_margin,no servo stability margin
