method,stress_level,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
classical_ibvs_only,0.600000,5,0.425898,0.008870,0.317158,0.012016,0.459456,0.002137,0.168158,0.002179,0.155168,0.003872,0.070520,0.001068,0.170810,0.000818,0.101266,0.000836,0.032255,0.000741,0.164508,0.002134,0.173982,0.002053,50
classical_ibvs_only,0.600000,6,0.425029,0.008538,0.316066,0.011766,0.459570,0.002278,0.168449,0.002324,0.155600,0.003871,0.070030,0.001007,0.171039,0.000760,0.101736,0.000855,0.032594,0.000676,0.164786,0.002029,0.174018,0.002078,50
classical_ibvs_only,0.600000,7,0.425215,0.008849,0.316669,0.012042,0.459150,0.002181,0.167856,0.002234,0.155890,0.003948,0.069997,0.001101,0.170596,0.000855,0.101326,0.000848,0.032636,0.000745,0.164556,0.002251,0.173703,0.002155,50
classical_ibvs_only,0.600000,8,0.425248,0.009019,0.316499,0.012218,0.459757,0.002103,0.168563,0.002322,0.155196,0.003901,0.070222,0.001104,0.170631,0.000820,0.101247,0.000852,0.032239,0.000649,0.164547,0.002229,0.174007,0.002205,50
classical_ibvs_only,0.600000,9,0.427729,0.008941,0.318439,0.012089,0.459199,0.002466,0.168412,0.002295,0.155661,0.003947,0.070614,0.000978,0.171193,0.000895,0.101216,0.000729,0.032634,0.000715,0.165152,0.002137,0.174258,0.002053,50
classical_ibvs_only,0.740000,0,0.400191,0.008911,0.274800,0.012146,0.449623,0.002439,0.179583,0.002334,0.162874,0.003772,0.072530,0.001012,0.174313,0.000853,0.104767,0.000696,0.034079,0.000846,0.173901,0.002182,0.182958,0.002121,50
classical_ibvs_only,0.740000,1,0.398310,0.009807,0.273247,0.013106,0.448492,0.002287,0.178486,0.002395,0.163062,0.003867,0.072609,0.001122,0.174294,0.000719,0.104679,0.000849,0.034580,0.000793,0.173668,0.002275,0.182502,0.002245,50
classical_ibvs_only,0.740000,2,0.398340,0.009606,0.273249,0.012959,0.448920,0.002159,0.178962,0.002381,0.162525,0.003933,0.072335,0.001167,0.174698,0.000922,0.104751,0.000934,0.034856,0.000809,0.173842,0.002306,0.182467,0.002255,50
classical_ibvs_only,0.740000,3,0.399171,0.009945,0.274781,0.013325,0.449673,0.002407,0.179045,0.002395,0.162227,0.003857,0.071685,0.001106,0.174086,0.000876,0.104902,0.000885,0.034879,0.000761,0.173157,0.002261,0.182091,0.002172,50
classical_ibvs_only,0.740000,4,0.396281,0.009148,0.271527,0.012449,0.449706,0.002381,0.178983,0.002349,0.161996,0.003941,0.072820,0.001134,0.173940,0.000840,0.104614,0.000816,0.034773,0.000792,0.173726,0.002295,0.182617,0.002217,50
classical_ibvs_only,0.740000,5,0.398342,0.009587,0.273966,0.013036,0.449851,0.002306,0.178700,0.002370,0.162103,0.003893,0.072327,0.001169,0.174259,0.000842,0.104927,0.000849,0.034245,0.000798,0.173242,0.002288,0.182275,0.002205,50
classical_ibvs_only,0.740000,6,0.397473,0.009238,0.272874,0.012781,0.449965,0.002444,0.178992,0.002524,0.162535,0.003892,0.071837,0.001108,0.174488,0.000783,0.105397,0.000871,0.034584,0.000734,0.173520,0.002189,0.182311,0.002237,50
classical_ibvs_only,0.740000,7,0.397659,0.009551,0.273477,0.013045,0.449546,0.002346,0.178399,0.002426,0.162825,0.003969,0.071803,0.001197,0.174044,0.000874,0.104987,0.000868,0.034626,0.000805,0.173290,0.002407,0.181996,0.002304,50
classical_ibvs_only,0.740000,8,0.397693,0.009713,0.273307,0.013223,0.450153,0.002261,0.179106,0.002529,0.162131,0.003921,0.072029,0.001204,0.174080,0.000834,0.104908,0.000866,0.034229,0.000712,0.173281,0.002389,0.182300,0.002362,50
classical_ibvs_only,0.740000,9,0.400173,0.009662,0.275247,0.013133,0.449595,0.002636,0.178955,0.002491,0.162596,0.003970,0.072421,0.001072,0.174642,0.000919,0.104877,0.000744,0.034624,0.000773,0.173886,0.002292,0.182551,0.002209,50
conformal_visual_abstention,0.000000,0,0.671091,0.007643,0.704368,0.009490,0.624472,0.001791,0.088394,0.001203,0.105784,0.003744,0.036770,0.000565,0.248585,0.000723,0.039419,0.000684,0.095237,0.000670,0.111735,0.001565,0.094124,0.001297,50
conformal_visual_abstention,0.000000,1,0.668174,0.007215,0.701844,0.009050,0.625789,0.001789,0.088324,0.001309,0.105583,0.003885,0.037215,0.000685,0.248603,0.000729,0.039020,0.000836,0.095620,0.000561,0.112069,0.001768,0.094232,0.001504,50
conformal_visual_abstention,0.000000,2,0.669634,0.006966,0.703121,0.008732,0.625573,0.001466,0.088419,0.001421,0.106126,0.003808,0.036874,0.000631,0.248928,0.000780,0.039107,0.000786,0.095289,0.000689,0.111937,0.001772,0.094215,0.001474,50
conformal_visual_abstention,0.000000,3,0.667234,0.007601,0.701133,0.009654,0.625965,0.001590,0.088513,0.001324,0.105287,0.003897,0.036865,0.000761,0.248757,0.000734,0.038768,0.000769,0.095387,0.000661,0.112029,0.001812,0.094010,0.001549,50
conformal_visual_abstention,0.000000,4,0.671184,0.007225,0.705016,0.009182,0.625457,0.001868,0.088692,0.001401,0.105016,0.003823,0.036573,0.000816,0.248283,0.000710,0.039133,0.000719,0.095346,0.000612,0.111773,0.001898,0.093932,0.001585,50
conformal_visual_abstention,0.000000,5,0.671033,0.007533,0.704156,0.009076,0.625748,0.001599,0.088755,0.001208,0.105479,0.003935,0.037712,0.000684,0.248654,0.000732,0.038921,0.000630,0.095617,0.000688,0.112301,0.001567,0.094686,0.001318,50
conformal_visual_abstention,0.000000,6,0.669063,0.006718,0.702739,0.008582,0.626079,0.001659,0.088277,0.001342,0.105467,0.003842,0.037406,0.000655,0.248998,0.000650,0.039000,0.000775,0.095405,0.000643,0.112112,0.001813,0.094291,0.001476,50
conformal_visual_abstention,0.000000,7,0.668987,0.007461,0.702516,0.009056,0.625864,0.001536,0.088553,0.001332,0.105365,0.003816,0.037286,0.000676,0.248323,0.000696,0.039458,0.000779,0.095159,0.000636,0.111939,0.001814,0.094414,0.001452,50
conformal_visual_abstention,0.000000,8,0.670861,0.006996,0.704621,0.008867,0.626534,0.001717,0.088636,0.001351,0.105876,0.003826,0.036841,0.000596,0.248936,0.000790,0.038978,0.000728,0.095434,0.000647,0.111703,0.001701,0.094222,0.001452,50
conformal_visual_abstention,0.000000,9,0.671807,0.007384,0.705484,0.008914,0.625666,0.001496,0.088333,0.001160,0.105755,0.003784,0.037248,0.000705,0.248133,0.000692,0.038960,0.000792,0.095410,0.000657,0.112038,0.001740,0.094283,0.001348,50
conformal_visual_abstention,0.180000,0,0.647077,0.007912,0.661979,0.010001,0.612124,0.001961,0.099743,0.001384,0.114617,0.003766,0.038761,0.000622,0.252859,0.000736,0.044087,0.000702,0.100159,0.000726,0.124943,0.001705,0.103509,0.001420,50
conformal_visual_abstention,0.180000,1,0.644160,0.007421,0.659455,0.009518,0.613440,0.001946,0.099673,0.001528,0.114416,0.003908,0.039206,0.000771,0.252877,0.000740,0.043687,0.000852,0.100541,0.000617,0.125277,0.001932,0.103618,0.001651,50
conformal_visual_abstention,0.180000,2,0.645620,0.007174,0.660732,0.009177,0.613225,0.001631,0.099768,0.001598,0.114958,0.003829,0.038864,0.000683,0.253202,0.000799,0.043775,0.000802,0.100211,0.000754,0.125145,0.001907,0.103600,0.001586,50
conformal_visual_abstention,0.180000,3,0.643220,0.007834,0.658743,0.010130,0.613616,0.001721,0.099863,0.001539,0.114120,0.003920,0.038856,0.000837,0.253032,0.000752,0.043436,0.000790,0.100308,0.000723,0.125237,0.001978,0.103395,0.001687,50
conformal_visual_abstention,0.180000,4,0.647171,0.007435,0.662626,0.009642,0.613109,0.002032,0.100041,0.001595,0.113849,0.003842,0.038564,0.000902,0.252558,0.000725,0.043800,0.000732,0.100267,0.000683,0.124981,0.002044,0.103318,0.001718,50
conformal_visual_abstention,0.180000,5,0.647020,0.007718,0.661766,0.009480,0.613399,0.001749,0.100105,0.001365,0.114311,0.003955,0.039702,0.000772,0.252928,0.000747,0.043589,0.000640,0.100539,0.000756,0.125509,0.001722,0.104072,0.001447,50
conformal_visual_abstention,0.180000,6,0.645049,0.006880,0.660349,0.008953,0.613730,0.001792,0.099626,0.001509,0.114300,0.003865,0.039397,0.000710,0.253272,0.000655,0.043667,0.000782,0.100326,0.000715,0.125320,0.001952,0.103677,0.001589,50
conformal_visual_abstention,0.180000,7,0.644973,0.007693,0.660127,0.009530,0.613515,0.001688,0.099903,0.001516,0.114198,0.003837,0.039277,0.000768,0.252597,0.000703,0.044126,0.000790,0.100080,0.000700,0.125147,0.001967,0.103800,0.001585,50
conformal_visual_abstention,0.180000,8,0.646847,0.007254,0.662232,0.009360,0.614185,0.001878,0.099985,0.001519,0.114708,0.003848,0.038832,0.000643,0.253210,0.000807,0.043646,0.000745,0.100356,0.000704,0.124912,0.001838,0.103607,0.001559,50
conformal_visual_abstention,0.180000,9,0.647793,0.007559,0.663095,0.009323,0.613317,0.001654,0.099683,0.001346,0.114588,0.003805,0.039238,0.000776,0.252407,0.000712,0.043627,0.000809,0.100331,0.000727,0.125246,0.001893,0.103668,0.001477,50
conformal_visual_abstention,0.320000,0,0.627726,0.008187,0.628327,0.010498,0.602519,0.002107,0.108570,0.001545,0.121487,0.003784,0.040321,0.000685,0.256193,0.000747,0.047717,0.000717,0.103987,0.000779,0.135223,0.001833,0.110816,0.001535,50
conformal_visual_abstention,0.320000,1,0.624808,0.007646,0.625803,0.009985,0.603836,0.002084,0.108501,0.001711,0.121286,0.003928,0.040766,0.000849,0.256211,0.000750,0.047317,0.000866,0.104369,0.000670,0.135557,0.002075,0.110925,0.001778,50
conformal_visual_abstention,0.320000,2,0.626269,0.007403,0.627080,0.009630,0.603620,0.001776,0.108595,0.001754,0.121828,0.003846,0.040425,0.000740,0.256536,0.000814,0.047405,0.000815,0.104038,0.000812,0.135426,0.002030,0.110907,0.001691,50
conformal_visual_abstention,0.320000,3,0.623869,0.008078,0.625091,0.010597,0.604012,0.001843,0.108690,0.001720,0.120990,0.003939,0.040416,0.000908,0.256365,0.000767,0.047066,0.000808,0.104136,0.000779,0.135517,0.002121,0.110702,0.001808,50
conformal_visual_abstention,0.320000,4,0.627819,0.007662,0.628974,0.010102,0.603504,0.002173,0.108869,0.001762,0.120719,0.003857,0.040124,0.000979,0.255892,0.000740,0.047431,0.000744,0.104095,0.000744,0.135261,0.002174,0.110625,0.001836,50
conformal_visual_abstention,0.320000,5,0.627668,0.007921,0.628115,0.009896,0.603795,0.001882,0.108932,0.001512,0.121181,0.003971,0.041263,0.000851,0.256262,0.000760,0.047219,0.000649,0.104367,0.000816,0.135789,0.001861,0.111379,0.001565,50
conformal_visual_abstention,0.320000,6,0.625697,0.007071,0.626697,0.009350,0.604125,0.001914,0.108454,0.001659,0.121170,0.003884,0.040957,0.000770,0.256606,0.000660,0.047298,0.000789,0.104154,0.000778,0.135600,0.002077,0.110984,0.001694,50
conformal_visual_abstention,0.320000,7,0.625622,0.007937,0.626475,0.010000,0.603911,0.001824,0.108730,0.001678,0.121067,0.003855,0.040837,0.000851,0.255931,0.000710,0.047756,0.000800,0.103908,0.000758,0.135427,0.002101,0.111107,0.001703,50
conformal_visual_abstention,0.320000,8,0.627496,0.007523,0.628580,0.009848,0.604581,0.002018,0.108813,0.001671,0.121578,0.003867,0.040392,0.000698,0.256544,0.000821,0.047276,0.000759,0.104184,0.000757,0.135192,0.001963,0.110914,0.001662,50
conformal_visual_abstention,0.320000,9,0.628441,0.007759,0.629443,0.009747,0.603713,0.001794,0.108510,0.001510,0.121458,0.003823,0.040799,0.000845,0.255741,0.000728,0.047258,0.000823,0.104159,0.000788,0.135526,0.002028,0.110975,0.001595,50
conformal_visual_abstention,0.460000,0,0.607785,0.008527,0.594078,0.011086,0.592915,0.002261,0.117398,0.001719,0.128357,0.003803,0.041892,0.000760,0.259536,0.000761,0.051348,0.000734,0.107815,0.000837,0.145510,0.001974,0.118129,0.001662,50
conformal_visual_abstention,0.460000,1,0.604867,0.007936,0.591554,0.010547,0.594232,0.002231,0.117328,0.001900,0.128156,0.003948,0.042337,0.000935,0.259554,0.000763,0.050948,0.000880,0.108197,0.000730,0.145844,0.002227,0.118238,0.001916,50
conformal_visual_abstention,0.460000,2,0.606327,0.007699,0.592831,0.010178,0.594016,0.001932,0.117423,0.001923,0.128698,0.003864,0.041996,0.000810,0.259878,0.000832,0.051036,0.000830,0.107866,0.000875,0.145712,0.002166,0.118220,0.001809,50
conformal_visual_abstention,0.460000,3,0.603927,0.008384,0.590842,0.011155,0.594407,0.001979,0.117517,0.001908,0.127860,0.003958,0.041987,0.000988,0.259708,0.000784,0.050696,0.000827,0.107964,0.000841,0.145804,0.002274,0.118015,0.001940,50
conformal_visual_abstention,0.460000,4,0.607878,0.007956,0.594725,0.010656,0.593900,0.002324,0.117696,0.001938,0.127589,0.003873,0.041695,0.001063,0.259234,0.000755,0.051061,0.000757,0.107923,0.000811,0.145547,0.002315,0.117938,0.001965,50
conformal_visual_abstention,0.460000,5,0.607727,0.008187,0.593866,0.010409,0.594190,0.002028,0.117759,0.001674,0.128051,0.003989,0.042834,0.000938,0.259604,0.000774,0.050849,0.000660,0.108194,0.000880,0.146076,0.002011,0.118692,0.001695,50
conformal_visual_abstention,0.460000,6,0.605756,0.007330,0.592448,0.009849,0.594521,0.002050,0.117281,0.001823,0.128040,0.003903,0.042528,0.000841,0.259948,0.000668,0.050928,0.000798,0.107982,0.000845,0.145886,0.002215,0.118297,0.001813,50
conformal_visual_abstention,0.460000,7,0.605680,0.008244,0.592226,0.010564,0.594306,0.001972,0.117557,0.001850,0.127937,0.003873,0.042408,0.000940,0.259273,0.000719,0.051386,0.000810,0.107736,0.000821,0.145713,0.002247,0.118420,0.001833,50
conformal_visual_abstention,0.460000,8,0.607554,0.007859,0.594331,0.010429,0.594976,0.002168,0.117640,0.001836,0.128448,0.003886,0.041963,0.000767,0.259886,0.000836,0.050906,0.000774,0.108011,0.000816,0.145478,0.002101,0.118227,0.001778,50
conformal_visual_abstention,0.460000,9,0.608500,0.008023,0.595194,0.010269,0.594108,0.001946,0.117338,0.001686,0.128327,0.003841,0.042370,0.000923,0.259083,0.000747,0.050888,0.000838,0.107987,0.000853,0.145812,0.002175,0.118288,0.001725,50
conformal_visual_abstention,0.600000,0,0.587253,0.008937,0.559232,0.011766,0.583310,0.002424,0.126225,0.001901,0.135227,0.003823,0.043474,0.000845,0.262886,0.000775,0.054978,0.000752,0.111642,0.000901,0.155802,0.002127,0.125449,0.001800,50
conformal_visual_abstention,0.600000,1,0.584336,0.008300,0.556708,0.011204,0.584627,0.002387,0.126155,0.002095,0.135026,0.003969,0.043919,0.001027,0.262904,0.000777,0.054578,0.000896,0.112025,0.000796,0.156136,0.002389,0.125557,0.002061,50
conformal_visual_abstention,0.600000,2,0.585796,0.008069,0.557985,0.010826,0.584411,0.002096,0.126250,0.002100,0.135568,0.003883,0.043577,0.000890,0.263229,0.000851,0.054666,0.000845,0.111694,0.000942,0.156004,0.002313,0.125540,0.001938,50
conformal_visual_abstention,0.600000,3,0.583396,0.008761,0.555996,0.011805,0.584803,0.002126,0.126345,0.002101,0.134730,0.003979,0.043569,0.001074,0.263058,0.000803,0.054327,0.000846,0.111792,0.000907,0.156096,0.002435,0.125335,0.002080,50
conformal_visual_abstention,0.600000,4,0.587346,0.008322,0.559879,0.011306,0.584295,0.002482,0.126523,0.002123,0.134458,0.003890,0.043277,0.001152,0.262584,0.000773,0.054691,0.000771,0.111751,0.000882,0.155840,0.002465,0.125257,0.002102,50
conformal_visual_abstention,0.600000,5,0.587196,0.008523,0.559019,0.011020,0.584586,0.002183,0.126587,0.001847,0.134921,0.004007,0.044415,0.001031,0.262955,0.000790,0.054480,0.000672,0.112022,0.000948,0.156368,0.002170,0.126011,0.001835,50
conformal_visual_abstention,0.600000,6,0.585225,0.007666,0.557602,0.010450,0.584916,0.002196,0.126108,0.001997,0.134910,0.003923,0.044110,0.000922,0.263299,0.000677,0.054558,0.000807,0.111810,0.000916,0.156179,0.002363,0.125616,0.001942,50
conformal_visual_abstention,0.600000,7,0.585149,0.008622,0.557380,0.011222,0.584702,0.002130,0.126385,0.002032,0.134807,0.003892,0.043990,0.001035,0.262624,0.000729,0.055016,0.000822,0.111564,0.000889,0.156006,0.002402,0.125739,0.001972,50
conformal_visual_abstention,0.600000,8,0.587023,0.008269,0.559485,0.011106,0.585372,0.002327,0.126467,0.002010,0.135318,0.003906,0.043544,0.000846,0.263237,0.000853,0.054537,0.000790,0.111839,0.000880,0.155771,0.002250,0.125547,0.001905,50
conformal_visual_abstention,0.600000,9,0.587969,0.008360,0.560348,0.010891,0.584504,0.002107,0.126165,0.001871,0.135197,0.003860,0.043951,0.001009,0.262434,0.000767,0.054518,0.000854,0.111815,0.000923,0.156105,0.002331,0.125608,0.001864,50
conformal_visual_abstention,0.740000,0,0.566132,0.009423,0.523789,0.012538,0.573706,0.002592,0.135052,0.002090,0.142097,0.003844,0.045066,0.000936,0.266245,0.000791,0.058608,0.000770,0.115470,0.000968,0.166101,0.002288,0.132774,0.001946,50
conformal_visual_abstention,0.740000,1,0.563215,0.008742,0.521265,0.011957,0.575023,0.002550,0.134983,0.002294,0.141896,0.003991,0.045511,0.001124,0.266263,0.000792,0.058208,0.000912,0.115853,0.000865,0.166435,0.002557,0.132883,0.002212,50
conformal_visual_abstention,0.740000,2,0.564675,0.008520,0.522541,0.011571,0.574807,0.002267,0.135077,0.002283,0.142438,0.003902,0.045169,0.000977,0.266588,0.000871,0.058296,0.000861,0.115522,0.001013,0.166303,0.002468,0.132865,0.002075,50
conformal_visual_abstention,0.740000,3,0.562275,0.009214,0.520553,0.012547,0.575198,0.002282,0.135172,0.002299,0.141600,0.004000,0.045161,0.001166,0.266417,0.000823,0.057957,0.000867,0.115620,0.000976,0.166395,0.002604,0.132660,0.002228,50
conformal_visual_abstention,0.740000,4,0.566225,0.008767,0.524436,0.012051,0.574691,0.002647,0.135351,0.002312,0.141328,0.003908,0.044869,0.001247,0.265943,0.000791,0.058322,0.000786,0.115579,0.000955,0.166138,0.002624,0.132583,0.002247,50
conformal_visual_abstention,0.740000,5,0.566074,0.008937,0.523576,0.011730,0.574982,0.002346,0.135414,0.002029,0.141791,0.004026,0.046008,0.001129,0.266314,0.000808,0.058110,0.000686,0.115850,0.001020,0.166667,0.002338,0.133337,0.001983,50
conformal_visual_abstention,0.740000,6,0.564103,0.008084,0.522159,0.011156,0.575312,0.002352,0.134936,0.002179,0.141779,0.003944,0.045702,0.001009,0.266657,0.000688,0.058189,0.000818,0.115638,0.000990,0.166477,0.002520,0.132942,0.002080,50
conformal_visual_abstention,0.740000,7,0.564028,0.009076,0.521937,0.011976,0.575097,0.002295,0.135212,0.002219,0.141677,0.003912,0.045582,0.001134,0.265982,0.000741,0.058647,0.000835,0.115392,0.000959,0.166305,0.002565,0.133065,0.002119,50
conformal_visual_abstention,0.740000,8,0.565902,0.008756,0.524042,0.011878,0.575767,0.002493,0.135295,0.002192,0.142188,0.003927,0.045137,0.000933,0.266595,0.000871,0.058167,0.000807,0.115667,0.000947,0.166069,0.002408,0.132872,0.002041,50
conformal_visual_abstention,0.740000,9,0.566848,0.008777,0.524905,0.011613,0.574899,0.002275,0.134992,0.002062,0.142067,0.003881,0.045544,0.001101,0.265792,0.000788,0.058149,0.000871,0.115643,0.000995,0.166403,0.002496,0.132933,0.002012,50
ensemble_risk_gate,0.000000,0,0.684042,0.007485,0.688922,0.009582,0.596852,0.001613,0.112663,0.001555,0.106797,0.003764,0.043883,0.000687,0.224673,0.000714,0.056338,0.000577,0.058338,0.000549,0.111290,0.001838,0.113167,0.001583,50
ensemble_risk_gate,0.000000,1,0.685439,0.008050,0.690862,0.010006,0.596535,0.001716,0.111957,0.001578,0.106692,0.003777,0.043846,0.000701,0.224654,0.000702,0.056081,0.000664,0.058113,0.000579,0.110789,0.001823,0.112737,0.001618,50
ensemble_risk_gate,0.000000,2,0.686547,0.007684,0.690978,0.009907,0.596421,0.001595,0.112732,0.001623,0.106800,0.003883,0.044081,0.000705,0.225514,0.000675,0.056273,0.000718,0.058250,0.000657,0.110973,0.001874,0.113304,0.001736,50
ensemble_risk_gate,0.000000,3,0.683904,0.006925,0.689295,0.009007,0.595859,0.001766,0.112126,0.001601,0.105756,0.003904,0.043638,0.000708,0.224651,0.000677,0.056206,0.000700,0.058414,0.000640,0.110631,0.001909,0.112514,0.001649,50
ensemble_risk_gate,0.000000,4,0.684113,0.007418,0.688824,0.009232,0.595501,0.001687,0.112368,0.001455,0.106302,0.003808,0.043803,0.000722,0.225056,0.000816,0.056533,0.000742,0.058095,0.000583,0.110882,0.001676,0.112905,0.001431,50
ensemble_risk_gate,0.000000,5,0.685326,0.007723,0.690197,0.009551,0.595874,0.001557,0.112683,0.001299,0.106177,0.003888,0.043811,0.000769,0.224843,0.000763,0.055665,0.000727,0.058369,0.000626,0.110782,0.001761,0.112877,0.001507,50
ensemble_risk_gate,0.000000,6,0.685101,0.007130,0.689950,0.009080,0.596802,0.001775,0.113312,0.001476,0.106045,0.003765,0.043484,0.000731,0.224607,0.000652,0.056236,0.000697,0.058179,0.000614,0.111173,0.001751,0.113063,0.001505,50
ensemble_risk_gate,0.000000,7,0.683570,0.007963,0.688230,0.009997,0.596143,0.001660,0.112979,0.001500,0.106147,0.003905,0.043691,0.000750,0.225036,0.000637,0.056173,0.000766,0.058245,0.000595,0.111111,0.001702,0.113035,0.001544,50
ensemble_risk_gate,0.000000,8,0.684906,0.007636,0.689779,0.009717,0.595706,0.001825,0.112809,0.001486,0.106067,0.003788,0.043334,0.000743,0.224605,0.000692,0.056338,0.000839,0.058558,0.000557,0.110622,0.001826,0.112758,0.001598,50
ensemble_risk_gate,0.000000,9,0.683676,0.006865,0.688042,0.008596,0.596076,0.001596,0.113312,0.001560,0.106557,0.003768,0.043924,0.000686,0.224612,0.000671,0.055675,0.000710,0.058133,0.000671,0.111363,0.001667,0.113329,0.001491,50
ensemble_risk_gate,0.180000,0,0.655999,0.007778,0.640773,0.010131,0.584504,0.001754,0.126218,0.001742,0.115714,0.003788,0.046073,0.000774,0.229003,0.000734,0.061046,0.000585,0.062433,0.000604,0.124558,0.001982,0.123752,0.001714,50
