cell_id,ablation,note,task,regime,split,seed,success_rate,utility,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,abstention_rate,predicted_risk,realized_risk
122,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,1,0.812778,0.949641,0.739059,0.050653,0.071319,0.016829,0.191649,0.023904,0.069099,0.083945,0.054067
123,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,2,0.822516,0.955188,0.735723,0.055948,0.074088,0.016689,0.185843,0.022348,0.068609,0.086871,0.056857
124,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,3,0.811270,0.947809,0.730341,0.047748,0.068753,0.019765,0.187246,0.022228,0.068849,0.086019,0.053509
125,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,4,0.822292,0.954309,0.735531,0.054878,0.072276,0.015459,0.191642,0.027666,0.070156,0.086992,0.056188
126,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,5,0.811338,0.946809,0.736887,0.048503,0.073145,0.017906,0.191585,0.027803,0.073271,0.084046,0.054764
127,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,6,0.802474,0.937067,0.737709,0.052863,0.067891,0.018541,0.189858,0.026188,0.070031,0.085136,0.055778
128,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,7,0.812652,0.944814,0.730083,0.050983,0.074776,0.016407,0.191094,0.026073,0.073229,0.088388,0.055132
129,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,8,0.822882,0.955175,0.727845,0.050718,0.068638,0.017895,0.192047,0.026460,0.072654,0.087811,0.054587
130,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,9,0.808496,0.941274,0.737325,0.052628,0.074866,0.018292,0.190606,0.025648,0.070269,0.089194,0.056958
131,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,0,0.794633,0.919023,0.729889,0.060337,0.072850,0.015989,0.194520,0.029096,0.075394,0.091146,0.059500
132,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,1,0.806661,0.933310,0.729247,0.056957,0.074649,0.016838,0.194264,0.025574,0.074972,0.092830,0.058132
133,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,2,0.786937,0.911190,0.726385,0.057662,0.071980,0.019993,0.188958,0.030595,0.072722,0.092552,0.060616
134,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,3,0.783019,0.909733,0.722647,0.052842,0.076657,0.018852,0.188957,0.026840,0.073057,0.091902,0.057994
135,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,4,0.795535,0.920404,0.728347,0.056492,0.074475,0.019845,0.193807,0.027284,0.074722,0.093556,0.059922
136,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,5,0.812375,0.941558,0.730021,0.052727,0.072332,0.019509,0.193712,0.027412,0.071452,0.089699,0.057472
137,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,6,0.795991,0.921900,0.724489,0.053752,0.077423,0.019068,0.188673,0.029142,0.071962,0.091629,0.059139
138,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,7,0.797577,0.923221,0.725923,0.057212,0.072023,0.017614,0.189397,0.030132,0.073262,0.092391,0.058947
139,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,8,0.814359,0.935099,0.724189,0.060647,0.078397,0.018462,0.192109,0.025878,0.073682,0.094730,0.061724
140,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,9,0.796495,0.925793,0.728233,0.052907,0.075099,0.019736,0.187648,0.024675,0.073467,0.089836,0.057806
141,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,0,0.800785,0.916304,0.723053,0.064361,0.078394,0.019926,0.192456,0.031221,0.073258,0.102061,0.065317
142,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,1,0.789025,0.904612,0.722285,0.061636,0.082683,0.022386,0.190780,0.029104,0.074108,0.100250,0.065998
143,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,2,0.780621,0.896282,0.725597,0.061366,0.081521,0.023321,0.190547,0.032910,0.077835,0.102554,0.066840
144,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,3,0.784007,0.904612,0.729083,0.060821,0.077508,0.019952,0.193510,0.028806,0.076380,0.100595,0.063003
145,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,4,0.805643,0.921571,0.724829,0.063411,0.076862,0.022597,0.189455,0.032706,0.076295,0.101166,0.066340
146,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,5,0.795963,0.914920,0.721253,0.060676,0.076506,0.019014,0.194802,0.027428,0.075273,0.098581,0.061921
147,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,6,0.786561,0.900494,0.721163,0.064911,0.079915,0.020810,0.190863,0.030986,0.073690,0.103414,0.066386
148,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,7,0.783795,0.905791,0.720155,0.056796,0.078319,0.017079,0.192613,0.028877,0.076068,0.095776,0.059596
149,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,8,0.798463,0.918332,0.723335,0.060961,0.079785,0.016033,0.192114,0.030261,0.076515,0.095676,0.061560
150,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,9,0.780911,0.898909,0.729389,0.062101,0.080713,0.018704,0.195489,0.033200,0.077470,0.099908,0.064390
151,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,0,0.785019,0.893653,0.714221,0.066220,0.085364,0.018430,0.197387,0.030652,0.081319,0.108256,0.066773
152,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,1,0.779607,0.887946,0.715781,0.065870,0.091047,0.019059,0.193413,0.030863,0.079827,0.107291,0.068257
153,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,2,0.766943,0.873797,0.716831,0.067700,0.090565,0.018553,0.197497,0.030717,0.081562,0.109194,0.068710
154,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,3,0.769851,0.873622,0.718337,0.071065,0.083808,0.022302,0.196245,0.036717,0.079169,0.113706,0.072094
155,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,4,0.780717,0.886805,0.712289,0.066670,0.090429,0.017665,0.193268,0.036838,0.079229,0.109384,0.068773
156,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,5,0.762841,0.870177,0.716525,0.066530,0.083932,0.022022,0.198111,0.031708,0.081107,0.108342,0.068880
157,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,6,0.767213,0.872719,0.714665,0.070825,0.083903,0.019795,0.195697,0.031064,0.078134,0.109850,0.069528
158,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,7,0.781053,0.885408,0.709073,0.066320,0.090212,0.020925,0.196914,0.031004,0.078149,0.107817,0.069397
159,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,8,0.763405,0.864250,0.715253,0.072175,0.090107,0.023183,0.195744,0.032012,0.080249,0.114718,0.073676
160,full_stability_calibrated_arbiter_v5,all terms enabled,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,9,0.756705,0.862014,0.709445,0.065645,0.089790,0.018874,0.194868,0.036035,0.079112,0.107333,0.068697
161,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,0,0.891189,1.060972,0.754890,0.033666,0.034393,0.013732,0.182434,0.019942,0.065395,0.060444,0.035280
162,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,1,0.879207,1.043614,0.755328,0.040601,0.033108,0.015417,0.182223,0.019566,0.065545,0.065156,0.039236
163,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,2,0.875305,1.039687,0.751962,0.040056,0.036820,0.010806,0.183752,0.021313,0.064172,0.062701,0.037431
164,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,3,0.878935,1.038571,0.754206,0.042496,0.037221,0.017314,0.182444,0.023111,0.064787,0.066250,0.042789
165,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,4,0.886911,1.051767,0.753936,0.039676,0.037521,0.012904,0.184863,0.017194,0.063457,0.065024,0.037878
166,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,5,0.874981,1.042254,0.755796,0.033661,0.037077,0.015415,0.185961,0.022798,0.062132,0.064346,0.037358
167,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,6,0.864525,1.025641,0.752574,0.043211,0.033656,0.014727,0.186233,0.019848,0.061532,0.065807,0.040260
168,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,7,0.886037,1.051709,0.755256,0.040781,0.033715,0.013800,0.180283,0.019100,0.061342,0.065616,0.038434
169,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,8,0.878655,1.041845,0.751224,0.040651,0.033666,0.015264,0.184643,0.016953,0.063055,0.065463,0.038824
170,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,clean_deployment,9,0.865945,1.031411,0.751890,0.038596,0.032052,0.016765,0.179893,0.016874,0.064925,0.063204,0.038339
171,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,0,0.868773,1.022769,0.749422,0.043951,0.041406,0.017967,0.187135,0.024598,0.066950,0.073518,0.045054
172,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,1,0.879123,1.040457,0.753190,0.040686,0.042614,0.012115,0.183344,0.024435,0.064655,0.066291,0.040329
173,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,2,0.875203,1.036152,0.746926,0.039806,0.040565,0.011047,0.183507,0.024548,0.064245,0.065797,0.038857
174,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,3,0.864107,1.017303,0.748846,0.044976,0.042065,0.017737,0.185073,0.025051,0.068368,0.071651,0.045639
175,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,4,0.879583,1.031757,0.744148,0.046376,0.039794,0.017623,0.187950,0.019865,0.064258,0.074285,0.044812
176,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,5,0.867011,1.022004,0.746164,0.046101,0.037500,0.013537,0.187706,0.022695,0.067695,0.070888,0.042315
177,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,6,0.868065,1.027241,0.750004,0.043636,0.038090,0.014553,0.182406,0.020739,0.064070,0.068314,0.041499
178,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,7,0.861201,1.021192,0.747238,0.040451,0.036313,0.013905,0.186156,0.023457,0.064623,0.066412,0.039693
179,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,8,0.864967,1.020217,0.753424,0.046616,0.037443,0.017461,0.188358,0.021885,0.065525,0.072311,0.044680
180,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_object,9,0.851435,1.012692,0.753754,0.039311,0.041238,0.012235,0.188824,0.025628,0.068425,0.068964,0.039651
181,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,0,0.849184,0.996840,0.740582,0.051574,0.043668,0.012206,0.190552,0.021714,0.068021,0.077226,0.045351
182,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,1,0.852776,1.000753,0.737948,0.048734,0.043912,0.012369,0.188209,0.026314,0.069616,0.076693,0.044964
183,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,2,0.851218,1.000703,0.740210,0.048429,0.041760,0.012519,0.188105,0.026214,0.070543,0.073529,0.044413
184,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,3,0.858086,1.008500,0.738536,0.047899,0.039568,0.012151,0.186305,0.027447,0.066611,0.071882,0.043685
185,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,4,0.865550,1.018909,0.745418,0.044334,0.044821,0.011925,0.189494,0.026616,0.070626,0.071614,0.042849
186,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,5,0.864876,1.014388,0.745388,0.048114,0.041496,0.017812,0.183697,0.027899,0.066653,0.078786,0.047577
187,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,6,0.858464,1.013310,0.743384,0.044254,0.040370,0.012151,0.185512,0.026370,0.068383,0.071287,0.041917
188,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,7,0.861462,1.009959,0.745922,0.052789,0.041166,0.012533,0.188921,0.025676,0.067698,0.077656,0.046287
189,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,8,0.836452,0.985442,0.740318,0.050279,0.042131,0.012293,0.189232,0.022842,0.066553,0.075850,0.044644
190,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,heldout_camera,9,0.845926,0.995479,0.741812,0.050984,0.040205,0.011760,0.189485,0.023236,0.068123,0.075481,0.044321
191,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,0,0.849794,0.982831,0.737900,0.061789,0.049859,0.016717,0.187481,0.031840,0.072233,0.088205,0.056055
192,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,1,0.845638,0.977550,0.732836,0.060004,0.048447,0.018598,0.190013,0.030713,0.070663,0.090375,0.055775
193,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,2,0.833576,0.972310,0.739490,0.057634,0.050457,0.014072,0.191418,0.024979,0.072005,0.086090,0.051422
194,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,3,0.836162,0.973364,0.731048,0.052264,0.052609,0.018632,0.187766,0.026569,0.072168,0.085091,0.052249
195,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,4,0.842138,0.972842,0.733100,0.060814,0.051538,0.017984,0.192866,0.028393,0.072963,0.088800,0.056071
196,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,5,0.853734,0.992374,0.737906,0.052669,0.054277,0.016106,0.192924,0.027508,0.075245,0.085884,0.051514
197,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,6,0.844694,0.975321,0.729296,0.061419,0.048329,0.019166,0.189232,0.025128,0.075150,0.090082,0.055752
198,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,7,0.834710,0.972135,0.739796,0.057769,0.052982,0.014486,0.189204,0.028089,0.073460,0.085280,0.052843
199,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,8,0.819672,0.956146,0.732854,0.054784,0.054121,0.013206,0.190349,0.031844,0.073730,0.084908,0.051594
200,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,occlusion_shift,combined_stress,9,0.836954,0.975357,0.736052,0.053029,0.050354,0.017463,0.192592,0.026737,0.074983,0.086824,0.051473
201,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,jacobian_mismatch,clean_deployment,0,0.867754,1.034103,0.747665,0.034159,0.036269,0.013756,0.183597,0.019794,0.063364,0.062661,0.035917
202,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,jacobian_mismatch,clean_deployment,1,0.869278,1.038790,0.756017,0.033879,0.035627,0.011936,0.187065,0.021378,0.062291,0.060331,0.034870
203,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,jacobian_mismatch,clean_deployment,2,0.867842,1.036861,0.748841,0.032974,0.038140,0.010650,0.181110,0.020207,0.064949,0.060497,0.034033
204,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,jacobian_mismatch,clean_deployment,3,0.859492,1.024168,0.747461,0.039479,0.033651,0.011140,0.183572,0.019039,0.062461,0.062554,0.036241
205,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,jacobian_mismatch,clean_deployment,4,0.857914,1.023517,0.753785,0.041024,0.035834,0.008978,0.181991,0.023256,0.060736,0.063241,0.036968
206,full_stability_calibrated_arbiter_v5,all terms enabled,visual_grasp_centering,jacobian_mismatch,clean_deployment,5,0.860260,1.026193,0.747887,0.037554,0.034806,0.009408,0.182102,0.023442,0.064571,0.061752,0.035359
